Type	Tissue	spemirp.value	spehostp.value	speratiop.value	spemirestimate	spehostestimate	speratioestimate	spemirfulogp	spehostfulogp	speratiofulogp	normirp.value	norhostp.value	norratiop.value	normirestimate	norhostestimate	norratioestimate	normirfulogp	norhostfulogp	norratiofulogp
ENSG00000131914hsa-let-7b-5p	TCGA-LGG	0.113041810016317	1.60625838634893e-18	2.47251371133977e-13	-0.0692425934867007	0.370439994367727	-0.312211600886319	-0.946760897215714	17.7941845918472	-12.6068612913414	0.385936454215518	8.80102584706348e-15	9.0476500810927e-11	-0.0379161926811477	0.329750142423376	-0.277968894311404	-0.413484197544419	14.0554667035597	-10.0434642041468
ENSG00000131914hsa-let-7b-5p	TCGA-LIHC	0.308937403573801	0.0156432173921208	0.00150942399082595	-0.0530371480164181	0.125587903192249	-0.164382175838431	-0.510129507748043	1.80567391931063	-2.82118875160146	0.0913793061632121	0.191291104458467	0.016470102908944	-0.0878910681260266	0.0680872194215225	-0.124618411884398	-1.03915214383593	0.718305225343465	-1.7833036872512
ENSG00000131914hsa-let-7b-5p	TCGA-LUAD	2.57145101562687e-05	0.619753307215233	0.0020690814346431	-0.18646064165736	0.0221769183405474	-0.137028900899485	-4.58982174427525	0.207781147010333	-2.68422241609108	2.0183050777489e-09	0.256066147572125	0.0137085817503881	-0.263286545131572	-0.0507336699925802	-0.10984101755424	-8.69501318717302	-0.591647832286718	-1.86300747371821
ENSG00000131914hsa-let-7b-5p	TCGA-LUSC	0.00598094433398435	0.947179791892791	0.218305182996891	-0.126086350749753	-0.00305095393835909	-0.0566480311023381	-2.22323023964707	-0.0235675762071676	-0.660935953158345	0.00435557399358698	0.344895647351447	0.519272243059212	-0.130742207191049	-0.0434782698403608	-0.0296732069587556	-2.36095460395802	-0.462312286476844	-0.284604891362956
ENSG00000131914hsa-let-7b-5p	TCGA-MESO	0.574431592089231	0.0629016851827109	0.106614514464493	0.0613932856866365	0.201443126498943	-0.175213824869418	0.240761683158635	1.2013377193282	-0.972183666578341	0.838314916740953	0.0591108384026055	0.079908826738961	0.0223271835989765	0.204357076641091	-0.189894828965221	0.0765928060580943	1.22833288076204	-1.09740524581371
ENSG00000131914hsa-let-7b-5p	TCGA-OV	9.67454311214354e-05	0.0111711421711025	1.58121929495947e-08	-0.199954273815462	0.130898350442973	-0.286701354364373	-4.01436953572096	1.95190242104302	-7.80100789478233	1.0245367723586e-05	0.0269691075868801	2.04117314387649e-08	-0.225639490196872	0.114232578161608	-0.284561227678481	-4.98947244941913	1.5691334241999	-7.69012015440162
ENSG00000131914hsa-let-7b-5p	TCGA-PAAD	0.254579347847234	0.026861971198699	0.0233269111500212	-0.0858409619728888	0.165927366747535	-0.169955322193675	-0.594176830375118	1.57086212088151	-1.63214276482019	0.442406211437416	0.0585880460757417	0.0303765828785666	-0.0579340318393234	0.142037954511187	-0.162350076730953	-0.354178784112813	1.23219098556773	-1.5174610823643
ENSG00000131914hsa-let-7b-5p	TCGA-PCPG	0.827612434152471	0.155200240624819	0.373235542537891	-0.0162076312778836	0.105502425392677	-0.0662038013604591	-0.0821729930628048	0.809107609740523	-0.428017005887252	0.817998276185588	0.258482008513559	0.186011370959663	-0.0171270933199938	0.0839587138449198	-0.0981962881207486	-0.0872476115412393	0.587569680327126	-0.730460506351488
ENSG00000131914hsa-let-7b-5p	TCGA-PRAD	0.662875506913092	1.91337849668386e-06	2.91726038945555e-06	-0.0196421090249365	0.21214745488764	-0.208410228138437	-0.178568027760276	5.71819911112181	-5.53502480479783	0.78396434132405	2.53699053127952e-07	8.07058588686503e-07	-0.0123531801574441	0.229186135618942	-0.219594021808972	-0.105703690782897	6.59568115367726	-6.09309493638122
ENSG00000131914hsa-let-7b-5p	TCGA-READ	0.104966730377356	0.91366359874229	0.331317096349973	-0.128242502395991	0.00861152905146243	-0.0770485854231313	-0.97894833048332	0.0392136774634889	-0.479756153436225	0.171462850818569	0.801781361188316	0.556618517538373	-0.10830214250964	-0.0199382987350798	-0.0466691522059904	-0.765829959773632	-0.0959440439038445	-0.254442349689074
ENSG00000131914hsa-let-7b-5p	TCGA-SARC	0.827813567452016	7.1859904030582e-05	0.00100642654940407	-0.0135276349320299	0.243207005793076	-0.202426989507589	-0.0820674600067037	4.14351336713438	-2.99721791511463	0.306302722836256	0.000286530530653715	0.000461352276847401	-0.0635638208840308	0.222758645953168	-0.215269761904698	-0.513849142574736	3.54282909590251	-3.33596733173465
ENSG00000131914hsa-let-7b-5p	TCGA-SKCM	8.45090423908515e-08	0.155988797608864	0.00288770450924036	-0.249509134072475	-0.0670637698084015	-0.140303715128227	-7.07309681944857	-0.806906589538782	-2.53944724897358	1.69979878020163e-13	0.116629419218141	0.000223729510264758	-0.338460725946995	-0.0741541674670213	-0.17333304750816	-12.7696024867513	-0.933191887033729	-3.65027672801838
ENSG00000131914hsa-let-7b-5p	TCGA-STAD	0.225194566546913	1.03112360842251e-06	3.23411160610963e-05	0.0636363754725233	0.252436734558594	-0.215724922586307	0.647442092271671	5.98668926950016	-4.4902449970823	0.606017281604637	0.000188671336487444	0.00080314133550798	0.0270844172878328	0.194233751567989	-0.17468492100697	0.217514991017677	3.72429407413759	-3.09520802155817
ENSG00000131914hsa-let-7b-5p	TCGA-TGCT	0.0003487037756086	1.27773078535242e-07	0.00485309879447038	-0.282729844636563	-0.40766101978883	0.224431414075959	-3.45754335025206	-6.89356064128891	2.31398086766749	0.000930570340876048	2.97730106917384e-09	2.04389840307243e-06	-0.262516189649298	-0.452662579746578	0.369645065252567	-3.03125079340939	-8.52617724661975	5.68954069566141
ENSG00000131914hsa-let-7b-5p	TCGA-THCA	0.149443287736703	5.97730804899654e-05	0.00443675372252129	0.063985220776708	0.176933833351237	-0.125923594741594	0.825523586575695	4.2234943616112	-2.35293467764325	0.25549218935479	0.000166536880793711	0.00579130674175636	0.0504935138185371	0.166128910982252	-0.12214890903411	0.59262237213187	3.77848957386029	-2.23722343166063
ENSG00000131914hsa-let-7b-5p	TCGA-THYM	0.52521771934498	0.978813180751247	0.6860342481639	-0.0588102932902219	0.00246043063765214	-0.0374390527820788	-0.279660630480624	0.00930019104788247	-0.163654202926883	0.754676884645438	0.750350245934648	0.519228065125314	-0.0289443732321316	0.0294720394155146	-0.0596615796011989	-0.122238952015591	0.124735970780918	-0.284641841246888
ENSG00000131914hsa-let-7b-5p	TCGA-UCEC	0.360922647513197	0.00318735904279911	0.00141503236243174	-0.0396130101882637	0.127396737543952	-0.137776280830569	-0.442585865567497	2.49656901229544	-2.84923362751439	0.0283388598381763	0.00579366357249009	1.20940181214947e-05	-0.0948896752326114	0.119256902393001	-0.188110843093221	-1.54761762677555	2.23704672709104	-4.91742938498927
ENSG00000131914hsa-let-7b-5p	TCGA-UCS	0.589035352543809	0.445830828804533	0.655550291110445	0.0737569573963039	0.103945851586419	-0.060926677365505	0.22985863907716	0.350829903740997	-0.183393985417143	0.582824724683743	0.144271890023467	0.380605354702332	0.0749862042732462	0.197636805398384	-0.119438517324037	0.234462032801236	0.840818278725793	-0.419525105956207
ENSG00000131914hsa-let-7b-5p	TCGA-UVM	0.249211598013889	0.490385935060038	0.0935156618506694	-0.130328138702981	0.0782230995936673	-0.188790647992927	-0.603431749989497	0.30946199447131	-1.02911564810386	0.30173342456677	0.475723082857107	0.102154216623701	-0.116905407758296	0.08088015041426	-0.184074351312913	-0.520376578121775	0.322645775394781	-0.990743702270782
ENSG00000131914hsa-let-7c-5p	all	5.24529116351676e-09	0.011442314309195	0.0216702796873231	-0.0560024820305926	-0.0242695346832904	-0.0220360004344607	-8.28023039932953	-1.94148612676138	-1.66413548342512	1.3092396453121e-10	0.000548280197198073	0.0206689319687506	-0.0616210753947493	-0.0331625429334226	-0.0222075549956139	-9.88298085221861	-3.26099743969542	-1.68468196420783
ENSG00000131914hsa-let-7c-5p	TCGA-ACC	0.49422878880699	0.170037202198407	0.052161034033662	-0.0780372738273039	-0.15591078904932	0.219297966111305	-0.306071960561084	-0.769456049551714	1.28265380779258	0.933493637438629	0.377627185052183	0.060270510084079	0.00954073243240069	-0.100615399037193	0.212349644218535	0.0298886377949362	-0.42293674876703	1.21989513297603
ENSG00000131914hsa-let-7c-5p	TCGA-BLCA	0.222075909856375	0.221617805398036	0.931212215935284	0.060956440150577	0.0610167761068581	0.00431327222763745	0.653498549888624	0.654395350101234	0.0309513354449527	0.0646715564537608	0.0627884616696997	0.263831855935441	0.0921219794839603	0.0927755816598573	-0.0557906002333216	1.1892866867389	1.20212015711596	-0.578672767463986
ENSG00000131914hsa-let-7c-5p	TCGA-BRCA	1.00653291924969e-05	0.106323284549106	6.36420839625566e-05	-0.133916879181552	-0.0491683309725583	-0.12137258243694	-4.9971720166872	-0.973371615591293	-4.19625560780263	1.6890782262175e-07	0.139760965543575	9.41859050037781e-05	-0.158342094997078	-0.0449633374963501	-0.118546490826236	-6.77235023649892	-0.854614107675968	-4.02601408486204
ENSG00000131914hsa-let-7c-5p	TCGA-CESC	0.321572851820422	0.4191980747947	0.000828479877098442	-0.0568517308051894	0.0463444659084616	-0.19014405235806	-0.49272062286593	0.377580720556673	-3.081718035671	0.22311098297641	0.250756281145385	0.000244470424070544	-0.069846197715776	0.0658544229470463	-0.208233807140473	-0.651479050385609	0.600748179613165	-3.61177367412686
ENSG00000131914hsa-let-7c-5p	TCGA-CHOL	0.123461840725557	0.101962963240633	0.853771591155347	-0.261472205868839	-0.276980963136813	0.0318337649184746	-0.908467252308219	-0.991557551582968	0.0686583002345023	0.214728546732845	0.40582623520853	0.951581726917087	-0.211898403510421	-0.142872902911958	-0.0104900482870142	-0.668110215161239	-0.39165988081671	-0.0215539062472891
ENSG00000131914hsa-let-7c-5p	TCGA-COAD	0.0586731943851603	0.164899533243755	0.851769892176747	-0.0901027290594072	-0.06624775629139	0.00892327482654976	-1.2315602665462	-0.782780573645649	0.0696777151575425	0.052136687263764	0.27594171003937	0.955415095527024	-0.0925404783223537	-0.0519925289951469	0.00266985861698244	-1.28285656712192	-0.559182648666074	0.0198079011599539
ENSG00000131914hsa-let-7c-5p	TCGA-DLBC	0.34616559745965	0.0928501817581259	0.452124358697803	0.14051283108365	0.247965678240743	-0.112350088065599	0.460716095258534	1.0322172417737	-0.344742094241832	0.879958935457418	0.202000781693353	0.158236224363427	0.0226354259550519	0.189516368518924	-0.209167319424478	0.0555375943502472	0.694646949937272	-0.80069408821967
ENSG00000131914hsa-let-7c-5p	TCGA-ESCA	0.0897852100500328	0.0369445287916138	0.289157614530605	0.134566980488495	0.165103367564047	-0.0843098482811439	1.04679519699263	1.43244986827173	-0.538865366718222	0.11072440433172	0.0690790954848186	0.218776835671346	0.126576279623718	0.144096608862991	-0.0977566450574543	0.955756647427424	1.16065335767846	-0.659998663475179
ENSG00000131914hsa-let-7c-5p	TCGA-HNSC	0.512372319173787	0.227937185937988	0.202348884814168	0.0294552061588139	0.0541792657681721	-0.057283817296046	0.290414340978105	0.642184817732021	-0.69389918475098	0.66838414438352	0.360547630435106	0.328684888382813	0.0192615919106887	0.0410991078063199	-0.0439033748872218	0.174973861125175	0.443037354332261	-0.483220262583487
ENSG00000131914hsa-let-7c-5p	TCGA-KICH	0.685220892400259	0.691602258489028	0.186342742927111	0.0512385175791649	-0.050144287398737	0.165989960848381	0.164169403856235	-0.160143597168328	0.729687516073978	0.688273959470797	0.9714184846628	0.591525083995729	0.0507145366541142	-0.00453198967595101	0.0677992820030612	0.162238661467734	-0.0125936368001097	0.228026834113066
ENSG00000131914hsa-let-7c-5p	TCGA-KIRC	0.116151086097012	0.219543400904087	0.000113821958498327	-0.0707793749653207	0.0553366289289401	-0.172757990264874	-0.934976724875938	0.658479612506361	-3.94377394589604	0.395054654404318	0.0117710557194463	1.02577291099909e-05	-0.0383482691120875	0.113254283531477	-0.197040292282214	-0.403342817122328	1.92918458451691	-4.98894877413257
ENSG00000131914hsa-let-7c-5p	TCGA-KIRP	0.882481518353872	0.661536253948712	0.248680035522008	0.00873322360800244	0.0258603051048688	-0.0680728332023426	0.0542943811933725	0.179446350329943	-0.60435907926829	0.658620801225642	0.885946619407893	0.733851475931388	-0.0260979815429257	-0.0084739282897162	-0.0200854247746332	-0.181364557081667	-0.0525924446987209	-0.134391827972733
ENSG00000131914hsa-let-7c-5p	TCGA-LAML	0.553994436255869	0.112471230084772	0.0198139909070163	0.04937098126922	0.131915367112612	-0.192665786201112	0.25649459685191	0.948958555004537	-1.70302804064868	0.324039822244186	0.0388946962281328	0.00526807608884738	0.0821859385931719	0.17113332527918	-0.229792643159247	0.489401614737303	1.41010961604952	-2.27834796098286
ENSG00000131914hsa-let-7c-5p	TCGA-LGG	8.98136528739467e-07	0.0184041582288306	2.68108501679275e-08	-0.212463162912125	0.10285687313818	-0.239728934381876	-6.04665763975672	1.73508404156609	-7.57168941438767	1.62169318452886e-05	0.095268763648961	2.88781883156188e-07	-0.186952275956426	0.0728846829229119	-0.221655873046795	-4.7900313084912	1.02104947080548	-6.53943005588112
ENSG00000131914hsa-let-7c-5p	TCGA-LIHC	7.4099420807062e-05	0.014100388905245	0.402207064171903	-0.204522515654468	-0.12752362529326	-0.0436762224638558	-4.13018518663984	-1.85076890882883	-0.395550305932378	9.58901056806532e-05	0.00516179040201239	0.671323135469155	-0.201390879869561	-0.145117232575886	-0.0221321958652565	-4.01822620273528	-2.28719963425506	-0.17306838568644
ENSG00000131914hsa-let-7c-5p	TCGA-LUAD	0.041046735800819	0.688658001247862	0.0713679558835001	-0.0911325363207144	-0.0179084233472869	-0.0804673347732714	-1.38672137399054	-0.161996402251328	-1.14649674210015	0.00189140701199757	0.709020600718891	9.70394226227772e-05	-0.138202774942011	0.0166792464978667	-0.172917095432087	-2.72321500524041	0.149341146130669	-4.01305179615311
ENSG00000131914hsa-let-7c-5p	TCGA-LUSC	0.100149675028821	0.0154183321379069	0.0303468908846493	0.0756088259982557	0.111212847255334	-0.0994820371178866	0.999350455590765	1.81196260309957	-1.51788579687233	0.251484632050087	0.0469703325997391	0.0449210352119173	0.0527746397852113	0.0912964931042196	-0.0921579877125244	0.599488549056436	1.32817636454062	-1.34755024391452
ENSG00000131914hsa-let-7c-5p	TCGA-MESO	0.301348034845873	0.378090424002194	0.703713496241858	0.112744197323084	0.0962333221937422	0.0416011353733617	0.520931636312798	0.422404321991263	0.152604119731225	0.252609257850023	0.295442248139893	0.823478372589985	0.124706989390233	0.114121687565367	-0.0244082088897703	0.597550737076403	0.529527400621647	-0.0843478024300718
ENSG00000131914hsa-let-7c-5p	TCGA-OV	0.819023920801463	0.134263693288019	0.0789448865342612	0.0118543709549699	0.077472845538827	-0.0908385007816981	0.0867034138435272	0.87204141053598	-1.10267599512844	0.296915282730704	0.441903175129462	0.0241721356488487	-0.0540049460897507	0.0398273350265411	-0.11640837581188	-0.5273674479587	0.354672877966445	-1.61668497724912
ENSG00000131914hsa-let-7c-5p	TCGA-PAAD	0.499317978388189	0.498942308841507	0.791789426624484	-0.0509617298393903	-0.051006302438969	-0.0199251249748365	-0.301622796504039	-0.301949667603555	-0.101390302014607	0.539848628946522	0.816642136357965	0.704976563225203	-0.046250683294508	-0.017501055777788	-0.0285736263171283	-0.267727997267634	-0.0879682155033465	-0.151825320783291
ENSG00000131914hsa-let-7c-5p	TCGA-PCPG	0.944845558615975	0.270008827503669	0.0505824267811141	0.00514925530122387	0.0819635790239329	-0.144747986200438	0.0246391740540507	0.568622037050409	-1.29600033844824	0.796403573904741	0.286158421036702	0.110890037130471	0.0192020449630415	0.0792633758074334	-0.118243476944401	0.0988667997199354	0.543393469200082	-0.955107471106252
ENSG00000131914hsa-let-7c-5p	TCGA-PRAD	0.136453905669147	0.615805542793422	0.0495231412191342	-0.0670254562805182	0.0226086793227623	-0.0883286335632968	-0.865014029167531	0.210556406381564	-1.30519181611092	0.0427690409605338	0.433663802774506	0.00220669987991756	-0.0911009549917334	0.0352686415173787	-0.137272617929289	-1.3688704881163	0.362846826205737	-2.656256728623
ENSG00000131914hsa-let-7c-5p	TCGA-READ	0.500291341907383	0.996015240340291	0.541368077888965	-0.0534999191168391	-0.000396687161590251	-0.04848294202856	-0.300777012995832	-0.00173401624994352	-0.266507356259275	0.452768296168167	0.917909356400874	0.6554655096389	-0.0595836173119257	-0.0081865133269858	-0.0354291126289494	-0.344123991009868	-0.0372002032852004	-0.183450155793259
