Type	Tissue	spemirp.value	spehostp.value	speratiop.value	spemirestimate	spehostestimate	speratioestimate	spemirfulogp	spehostfulogp	speratiofulogp	normirp.value	norhostp.value	norratiop.value	normirestimate	norhostestimate	norratioestimate	normirfulogp	norhostfulogp	norratiofulogp
ENSG00000131914hsa-let-7c-5p	TCGA-PRAD	0.0147343024317923	0.646001251737427	0.00496596243629712	-0.109564723907036	0.0206952052983334	-0.12608018982421	-1.83167042019373	0.18976664048459	-2.3039965698742	0.00404572647425332	0.402047168663603	0.000261037388810083	-0.128988469915731	0.037745987032158	-0.163417043897334	-2.39300348259784	0.395722991968747	-3.58329728350092
ENSG00000131914hsa-let-7c-5p	TCGA-READ	0.458605531359166	0.868874044019221	0.400200867723395	-0.0588181156433738	-0.0131124355438735	-0.0667468806347903	-0.338560711437139	-0.0610431763156021	-0.397721974052947	0.386972752917069	0.812095902645	0.68034113656703	-0.06863538157908	-0.0188806462211448	-0.0327161893906527	-0.412319612950985	-0.0903926806970693	-0.167273268795506
ENSG00000131914hsa-let-7c-5p	TCGA-SARC	0.365595227272418	0.658491667666103	0.0890849766211697	-0.0562284936398905	0.027485660088617	-0.105455008500429	-0.436999482475357	0.181449716084927	-1.05019552964045	0.190626204108553	0.796197807336874	0.020651922422442	-0.0812642977964302	0.0160626371471231	-0.143199121371981	-0.719817400038065	0.0989790227614754	-1.68503951501977
ENSG00000131914hsa-let-7c-5p	TCGA-SKCM	0.788021070892469	0.00651566260035216	7.75291366441086e-08	-0.0127242460193289	0.128221754752378	-0.250210672401272	-0.103462169756659	2.18604141279187	-7.11053505225888	0.855874095853801	0.00110994837164016	4.67746015582761e-08	-0.00859539163929684	0.153414780507397	-0.254281182545416	-0.0675901179134814	2.95469722160366	-7.32998990327807
ENSG00000131914hsa-let-7c-5p	TCGA-STAD	0.528179483114629	0.220323918994135	0.180555827751629	0.0331214750870407	0.0643085141934063	-0.0702431879691972	0.277218472767792	0.656938352039992	-0.743388489405372	0.721656168047613	0.337950030422668	0.171893395149978	0.0187093222129476	0.0502964838184549	-0.0716611480504803	0.141669672079453	0.471147510124775	-0.76474081036953
ENSG00000131914hsa-let-7c-5p	TCGA-TGCT	0.0895743184944388	0.0578247524181736	0.661142195054025	-0.136381596624046	-0.152221396848477	0.0353684942548719	-1.04781648737877	-1.23788621802386	0.179705124650641	1.27005435437435e-06	7.12098034464951e-07	0.785256829731322	-0.37651903911231	-0.384671661618673	0.0219896715256444	-5.89617769219387	-6.14746021296943	0.104988277658872
ENSG00000131914hsa-let-7c-5p	TCGA-THCA	0.165222768599119	0.0114418473896891	0.0398586470215005	0.061602567762428	0.112014246544533	-0.0911300464201089	0.781930104742044	1.94150384911168	-1.39947744725794	0.199780312047567	0.00763638022102183	0.0432864469139388	0.0569253915670462	0.118121594547078	-0.089616415934145	0.69944731285878	2.1171124558964	-1.36364806096437
ENSG00000131914hsa-let-7c-5p	TCGA-THYM	0.548170973186962	0.434774428077163	0.747397250626503	-0.055592230047683	-0.072267648668112	0.0298327214815322	-0.261083964999523	-0.361736007528645	0.126448504077945	0.874574926973017	0.705318125796426	0.608512498551428	0.0146236786510742	0.0350241336666623	-0.0474272806735355	0.0582029775209474	0.151614955185289	-0.215730497144398
ENSG00000131914hsa-let-7c-5p	TCGA-UCEC	0.681308398494443	0.474755018620942	0.108691385280554	-0.0178121206741527	0.0309960559733755	-0.0694952260211377	-0.166656257475821	0.323530435652847	-0.963804876092002	0.602990126020958	0.283085031333227	0.0175185157776146	-0.0225571565499539	0.046535083291953	-0.102772513275281	-0.219689799385092	0.54808309418576	-1.75650269136982
ENSG00000131914hsa-let-7c-5p	TCGA-UCS	0.830673948219293	0.797542814545761	0.621028427245637	0.0292283384658841	-0.0350602839344291	0.0675133451888028	0.0805694097611037	-0.0982459933844295	0.206888519769715	0.866169105578968	0.905724323036643	0.622913681568376	0.0230369023464226	-0.0161904543901691	0.0671498060388924	0.0623973106960586	-0.0430039692134531	0.205572130252209
ENSG00000131914hsa-let-7c-5p	TCGA-UVM	0.889628247835089	0.907211108331513	0.712879410921284	-0.0157625935921885	0.0132392677988444	-0.0417823426819966	-0.0507914356494554	0.0422916407069626	-0.146983928213645	0.86529525798116	0.819398034639368	0.548561749922078	-0.0192675299918375	0.0259306926897555	-0.0680661281207088	-0.0628356763130022	0.0865050820551992	-0.260774478133082
ENSG00000131914hsa-let-7d-5p	all	0.360885275650759	0.983920365324936	0.969336552497934	0.00876961690262622	-0.000193446377081404	-0.000368963104230607	0.442630837070659	-0.00704005024700627	-0.0135254102392291	7.33053352866032e-27	5.75414678170103e-06	0.608662380830863	-0.102720924100437	-0.0435099360788416	-0.00491415267596189	-26.1348644155197	-5.24001906394904	-0.215623539552148
ENSG00000131914hsa-let-7d-5p	TCGA-ACC	0.243837944546696	0.0137613043402624	0.0599503418868942	0.132657067098521	0.276147395777588	-0.212609056926107	0.612898711248426	1.86134040033511	-1.2222083358484	0.614319323097152	0.0212529092559186	0.0900877122017901	0.0575656535307221	0.258851561434251	-0.191976897197011	0.211605823956876	1.67258161209315	-1.04533444194976
ENSG00000131914hsa-let-7d-5p	TCGA-BLCA	0.571392185412996	0.21818624933593	0.3749509694387	0.0282767793079675	0.0614715966860841	-0.0443123841923962	0.243065703496891	0.661172623251364	-0.426025519190667	0.909244978796395	0.322179661131019	0.363392239617901	0.00569593947979342	0.0494382507576814	-0.0453941999406082	0.0413190886092848	0.491901879613174	-0.439624351455914
ENSG00000131914hsa-let-7d-5p	TCGA-BRCA	0.000943150902384501	0.588899372646684	0.0474201903710256	-0.100489083358792	0.0164627618685999	-0.0603413030138338	-3.02541881539651	0.229958908333122	-1.32403670685467	4.90925887965956e-10	0.752311890557501	0.0144500555417839	-0.187858261667561	-0.00961408298496301	-0.0744086217796393	-9.30898406567092	-0.123602073947528	-1.84013048360336
ENSG00000131914hsa-let-7d-5p	TCGA-CESC	0.15816601909226	0.381583748779753	0.879444128252557	-0.0808755259931328	-0.0501932748935839	0.00870608766414192	-0.800886816071632	-0.418410129684839	0.0557917463854543	0.00103431920459764	0.364303780692772	0.954738229655955	-0.186676079236583	-0.0520387058573831	-0.00325794542620059	-2.98534541153046	-0.438536321688392	-0.0201156870546482
ENSG00000131914hsa-let-7d-5p	TCGA-CHOL	0.468009369179591	0.813175534349356	0.645088292332147	0.124886308526324	-0.0408125191262495	0.0794483705657658	0.329745452604792	-0.0898156962623666	0.190380840018342	0.192866811977324	0.761574142904592	0.849969302452847	-0.222140560620274	-0.0523830128638983	-0.0326708907519968	-0.714742498199301	-0.118287809613716	-0.0705967590105062
ENSG00000131914hsa-let-7d-5p	TCGA-COAD	0.149615892054954	0.373867887756344	0.871774300197953	0.0687276969703153	0.0424466970475297	-0.00770772182060839	0.825022273682743	0.427281835645823	-0.0595959380789795	0.0513768798713844	0.751968028615711	0.800134049068074	0.0928401006197922	0.01509175804565	0.0120897589499681	1.28923227406317	0.123800623890997	0.0968372481409641
ENSG00000131914hsa-let-7d-5p	TCGA-DLBC	0.123512818118516	0.0645610836902688	0.25895085680913	0.227829369799871	0.271818611565245	-0.168013629287174	0.908287969130894	1.19002918837344	-0.586782647662648	0.0649445497615816	0.386945910640694	0.747950713763257	0.271444263787444	0.129145823620278	-0.048141803785846	1.18745728966853	0.412349738733099	-0.12612701904178
ENSG00000131914hsa-let-7d-5p	TCGA-ESCA	0.0164284864186387	0.468840522432852	0.642226943291813	-0.189442224780201	-0.0576707258453077	-0.037006432432315	-1.78440244693092	-0.328974858789406	-0.192311478468204	0.0351045309905924	0.532511576352212	0.769394506544445	-0.166724338902968	-0.0497047040568642	-0.0233568586982621	-1.45463682492409	-0.273670946591124	-0.113850918868755
ENSG00000131914hsa-let-7d-5p	TCGA-HNSC	0.0322903204123068	0.967953773865723	0.436651309412573	0.0960476646032207	0.0018066333865786	0.0349691882448488	1.49092764551841	0.0141453826031797	0.359865233158543	0.0325980927993987	0.652442055407641	0.217382440593756	0.0958779908391808	-0.0202508761285373	0.0554278841593488	1.48680780824269	-0.185458052777667	0.662775539648197
ENSG00000131914hsa-let-7d-5p	TCGA-KICH	0.0507335249775011	0.47369688540431	0.899725105900192	-0.243394852307342	-0.0904405031736234	0.0159377004540578	-1.29470496174935	-0.324499470784326	0.0458901608125835	0.146195200652884	0.489354153928057	0.808748239906617	-0.18225815459926	-0.0872793797655933	0.0306083870391763	-0.835066884315102	-0.310376720780549	0.0921866514851294
ENSG00000131914hsa-let-7d-5p	TCGA-KIRC	0.0298618802690091	4.94537492042103e-10	7.24150626625074e-12	-0.0977327406892966	0.275164490520918	-0.301865661928639	-1.5248828501694	9.30580077793986	-11.1401710891783	0.0255062791622525	6.30673937357767e-05	2.67398146144658e-06	-0.10049660198484	0.17901221616686	-0.209395309369542	-1.59335289133776	4.20019511588408	-5.57284160800125
ENSG00000131914hsa-let-7d-5p	TCGA-KIRP	0.893176836796488	0.00124064443978425	0.00106051777591588	0.00793340393191076	0.189066029627402	-0.191628509406875	0.0490625482314869	2.90635266649895	-2.97448204764013	0.67968261808804	0.00629863459638696	0.00858406945805927	0.0243901059629754	0.160348886561948	-0.154340845717378	0.167693836396664	2.20075358570884	-2.06630677693099
ENSG00000131914hsa-let-7d-5p	TCGA-LAML	0.19752625320798	0.117607886400534	0.0272913314787315	0.10726191279535	-0.130078714422424	0.182709456007249	0.704375174135597	-0.929563554914677	1.56397527562509	0.219689412830013	0.0491026386966743	0.017257836891484	0.102188802002303	-0.163157457013491	0.196826937161433	0.658190871892843	-1.30889516896434	1.76301363996287
ENSG00000131914hsa-let-7d-5p	TCGA-LGG	0.00345633168528686	0.00862422895945686	0.0629015566918988	0.127394468822883	0.114529847623501	-0.0812315464040222	2.46138458732226	2.06427972218183	-1.20133860647308	0.00687988667953467	0.00559852186002937	0.0971976617926177	0.117821019543028	0.120755835195089	-0.0724645050221343	2.16241871508689	2.25192662170271	-1.01234418242741
ENSG00000131914hsa-let-7d-5p	TCGA-LIHC	0.705105533078185	0.109445963108743	0.108974141241255	0.0197389069259806	0.0833529945897698	-0.0834636699744137	0.151745877329913	0.960800252660963	-0.962676544706732	0.280894601266392	0.196353351215506	0.0894755707779447	-0.0562046184260106	0.0673200183142617	-0.0884098850768509	-0.551456607764413	0.706961682109468	-1.04829552250017
ENSG00000131914hsa-let-7d-5p	TCGA-LUAD	0.00116264356574264	0.942795307861159	0.105234260531446	-0.144415698809376	-0.00320745741163793	-0.0723171394209164	-2.93455340750457	-0.0255825875553061	-0.977842846328393	1.38961878144387e-07	0.124330246063986	0.405571805380859	-0.232187709401799	-0.06861464949325	-0.0371638323004053	-6.85710432479821	-0.905423206830721	-0.391932243993062
ENSG00000131914hsa-let-7d-5p	TCGA-LUSC	0.190860558032469	0.767305000561475	0.358428956332647	-0.0601845915781127	0.0136265720437249	-0.0422745604338843	-0.719283810729742	0.115031971473217	-0.445596912326037	0.208083092385408	0.289206987046932	0.765356404491941	-0.0579254605304995	-0.0487809268614914	0.0137441043344391	-0.681763206583334	-0.538791218987216	0.11613627927876
ENSG00000131914hsa-let-7d-5p	TCGA-MESO	0.592573691981418	0.742246128888576	0.755722508586956	0.0585091074994855	0.0359790778926109	-0.0340353925925745	0.227257633451511	0.129452058746016	-0.121637642477827	0.980217704408563	0.983378239671894	0.975349360339137	-0.00271352105973327	0.00227992560201333	-0.0033814959007057	-0.00867745765127518	0.00727940606719108	-0.010839796515817
ENSG00000131914hsa-let-7d-5p	TCGA-OV	0.0619489046970714	0.994508814837296	0.176155584426933	-0.0964910729020625	-0.000356587493574393	-0.0700004475891863	-1.20796636787102	-0.00239136314967067	-0.754103584402362	0.000182204590974835	0.860170876522114	0.024526005524846	-0.192099823384247	-0.00912697080936336	-0.116121456716484	-3.73944068438872	-0.0654152657808304	-1.610373178242
ENSG00000131914hsa-let-7d-5p	TCGA-PAAD	0.660917244124555	0.128310022449907	0.244302139267114	0.0331021929660836	0.114420209044879	-0.0877177030077825	0.179852916717193	0.891739419036698	-0.612072730047295	0.900223920284978	0.148585703547839	0.156871463891847	0.00946398070258857	0.108717983442396	-0.106557504444401	0.0456494513955938	0.82802297502345	-0.804456050686069
ENSG00000131914hsa-let-7d-5p	TCGA-PCPG	0.682379546185828	0.214417877816384	0.374973320359231	0.0304519232508899	0.0922111489309027	-0.0659639555859174	0.165973999296216	0.668739006697036	-0.425999631560177	0.69907910082527	0.371219575421819	0.546920842071625	0.0287668240913498	0.0664829032428016	-0.04481394599463	0.155473681037822	0.430369130315461	-0.262075526206223
ENSG00000131914hsa-let-7d-5p	TCGA-PRAD	0.214928515516847	0.025324739859557	0.0677020193319941	0.0558372265363383	0.100518705812362	-0.0821856898557764	0.667705960915955	1.59645500709855	-1.16939837752367	0.195433227237419	0.00888510803540538	0.0240414960914103	0.0582890825417905	0.117489874446451	-0.101415367224335	0.709001596302642	2.05133728717267	-1.6190385098795
ENSG00000131914hsa-let-7d-5p	TCGA-READ	0.0399334174661323	0.107291338670715	0.036830862279142	-0.162102914138566	0.12739917955447	-0.16468670754227	-1.3986635216821	0.96943533599622	-1.43378811338268	0.0355578476617021	0.344437434775897	0.132141990249383	-0.165800258644892	0.0749899574048796	-0.119171732074454	-1.44906453501723	0.462889653870253	-0.878959156375777
ENSG00000131914hsa-let-7d-5p	TCGA-SARC	0.952735458780131	0.104718893555585	0.167278446313388	-0.00368652736043046	0.100651636590895	-0.0857359027665539	-0.0210276709680144	0.979974955124629	-0.776560013910231	0.847298955794455	0.0442151294251068	0.0578775283689598	-0.0119765881655416	0.124654644713377	-0.117554986566205	-0.0719633288143912	1.35442909939413	-1.23749002348668
ENSG00000131914hsa-let-7d-5p	TCGA-SKCM	2.88014294167879e-12	0.000735351585533533	0.202645842262765	-0.321666807367071	-0.158756518149087	-0.0602394229671363	-11.5405859576429	-3.13350496683564	-0.693262302363255	4.50279790220931e-22	0.00117289589981212	0.0793014027468953	-0.434235691752591	-0.152686106112468	-0.0829004534667394	-21.3465175449147	-2.93074053191125	-1.10071913046489
ENSG00000131914hsa-let-7d-5p	TCGA-STAD	0.000242259662167744	0.0365762827310584	0.000318674566082474	-0.190996292092982	0.109466260335084	-0.187384225520948	-3.61571889273972	1.43680043421832	-3.4966525968677	0.000107660733113028	0.285059759774909	0.00854612498874213	-0.201314938035669	0.0561035255307392	-0.137462086794468	-3.96794266719302	0.545064085184927	-2.06823075983101
ENSG00000131914hsa-let-7d-5p	TCGA-TGCT	0.00224968526868933	0.813173671008879	0.0467388150656861	-0.2428853661235	0.0190735242635108	-0.159482227244709	-2.64787823550298	0.0898166914219355	-1.33032230214827	0.000145301244799143	0.232816021083242	0.615759682733892	-0.299555035377498	-0.0960788976707816	-0.0404908403837582	-3.83773066507512	-0.632987137301187	-0.210588750215881
ENSG00000131914hsa-let-7d-5p	TCGA-THCA	0.791161574812248	0.0287178878711289	0.031198259689834	0.011765687082425	0.0969618808027902	-0.0955144775190393	0.101734813741828	1.5418475045288	-1.5058696312438	0.46874211697794	0.028964753010802	0.0624323180852602	0.0321849134591935	0.0968131215140231	-0.0826473228065799	0.329066022905332	1.53813017047938	-1.20459053960103
ENSG00000131914hsa-let-7d-5p	TCGA-THYM	0.60905352035762	0.547684458890681	0.585805748034092	0.047355788461884	-0.05565974186396	0.0504538306977082	0.215344542219846	-0.261469582448574	0.232246371255921	0.713024224111527	0.93237076049343	0.811534582204798	-0.0340657281953766	0.00786219452305978	-0.0220888695423073	-0.14689571528242	0.0304113545803225	-0.0906929687019398
ENSG00000131914hsa-let-7d-5p	TCGA-UCEC	0.583063321494856	0.143903548147524	0.157570791651757	0.0238063242069591	0.0633262110868173	-0.0612450883005693	0.234284277689582	0.841928497780605	-0.802524283039892	0.165033864699839	0.0829289499911591	0.0258745620563531	-0.0601658539043191	0.0751048611672696	-0.0964200555313247	-0.782426930069638	1.08129383342309	-1.58712699218696
ENSG00000131914hsa-let-7d-5p	TCGA-UCS	0.91566359226548	0.457996742479562	0.818163375374216	0.0144769469866234	0.101201406660045	-0.0314238944069834	0.0382640534691535	0.339137610922292	-0.0871599653520463	0.818978008105149	0.812955855829945	0.980325130174708	0.0312806953302772	0.0323400908389883	-0.0033715392316176	0.0867277601282437	0.0899330363124135	-0.00862986428409645
ENSG00000131914hsa-let-7d-5p	TCGA-UVM	0.975834142808385	0.699568481235834	0.626623141285134	0.0034408988091056	0.0438141115026113	-0.0552182332699327	0.0106239907186579	0.155169765708101	-0.202993570598809	0.780920112423365	0.763312265595762	0.706232792538638	-0.0315841102767077	0.0341961611537939	-0.0427951953476643	-0.107393391869522	0.11729775892358	-0.151052120689756
ENSG00000131914hsa-let-7e-5p	all	0.00011162328486204	5.1191260156179e-33	2.80351353330249e-60	-0.037073508977875	0.114511235728523	-0.156223184518555	-3.95224520116655	32.2908041794527	-59.5522973431059	5.72788552030439e-25	2.85025113955473e-27	1.62944230679511e-94	-0.098811258798877	0.103548757891142	-0.196043610169316	-24.2420056705879	26.5451168720204	-93.787961011869
ENSG00000131914hsa-let-7e-5p	TCGA-ACC	0.42517563471692	0.259719706467108	0.821019459144203	0.0909868004607935	0.128323762466303	-0.0258612628196053	0.371431631286995	0.585495096634748	-0.0856465494593661	0.131039517970357	0.143861105337775	0.968068565826404	0.17136199207499	0.165941172094059	-0.00457674493360754	0.882597713135541	0.842056607178204	-0.0140938816322179
ENSG00000131914hsa-let-7e-5p	TCGA-BLCA	0.717887391773124	0.0417633986406888	0.0182082021793543	-0.0180514263729545	0.101467217379141	-0.117584479229477	-0.143943674096129	1.37920416635547	-1.7397329329602	0.981497664658952	0.029843959557823	0.00770895920052549	0.00115884096675724	0.108220943334367	-0.132556626127747	0.00811072940777213	1.52514355720362	-2.11300425281554
ENSG00000131914hsa-let-7e-5p	TCGA-BRCA	0.703558666024808	0.0735786824515082	0.0429710496691922	-0.0115919218524929	0.0544670214798913	-0.0616009324935877	-0.152699683206395	1.13324799319914	-1.36682403751996	0.681898787415307	0.489067341055374	0.330084004068546	-0.0124860246548612	0.0210726554916459	-0.0296640228988317	-0.16628008183768	0.310631337532432	-0.481375521150105
ENSG00000131914hsa-let-7e-5p	TCGA-CESC	0.0509036497141238	0.108714185484817	0.431679333758649	0.111712686774363	0.0918765256100059	-0.0451127322788551	1.29325107829428	0.963713783642998	-0.364838742285167	0.151433875684851	0.0573633439001971	0.230378888609456	0.0822016399284893	0.108768792734861	-0.0687644304340073	0.819776962502112	1.24136554013184	-0.637557321171128
ENSG00000131914hsa-let-7e-5p	TCGA-CHOL	0.559088775848383	0.457326355192025	0.738263027392661	0.100670880511415	0.127879226595582	0.0576816936984327	0.252519226460772	0.339773770006477	0.131788880732911	0.681368955868183	0.519794653148028	0.654743532573586	0.0708468338733257	0.110857924056167	-0.0771415894177431	0.166617657387272	0.284168192169077	-0.183928782756073
ENSG00000131914hsa-let-7e-5p	TCGA-COAD	0.00497329030858203	0.267057939407021	0.000406241596452654	-0.133529951337475	0.0529638524222889	-0.16766318262338	-2.30335618871965	0.573394506294714	-3.39121560977181	0.000303442184831739	0.0423790869877458	3.1488413259985e-06	-0.171230272199636	0.0967039324060332	-0.219848705123009	-3.51792404330503	1.37284840393611	-5.50184922344714
ENSG00000131914hsa-let-7e-5p	TCGA-DLBC	0.170036329407107	0.074255569129878	0.000560875413382867	-0.20351794206634	0.262852268168473	-0.484363073829678	-0.769458278766341	1.12927096892423	-3.25113359737002	0.133855158733675	0.0811312656696929	0.00536717221679737	-0.221900911114662	0.257039320405353	-0.399785093415	-0.8733648865884	1.09081174885789	-2.27025446925464
ENSG00000131914hsa-let-7e-5p	TCGA-ESCA	0.101719803901631	0.000609029753174426	0.0622039627742581	0.129852169356688	0.268096643922509	-0.147776656425218	0.992594485740938	3.21536149008661	-1.20618194720351	0.0560530206964193	0.000645241281610156	0.0979296608927912	0.151363356144474	0.266912586909447	-0.131299658068243	1.25140097831544	3.19027785485721	-1.00908574935019
ENSG00000131914hsa-let-7e-5p	TCGA-HNSC	1.15299610062744e-05	0.103258053295928	8.04483904585882e-05	-0.195345289397846	0.0731685408154791	-0.175932004925561	-4.93817216146406	0.986076066881336	-4.09448264046422	1.88326587251201e-05	0.112781268328778	5.53514063233529e-05	-0.190625419796275	0.071222508021699	-0.179827362828909	-4.72508836356598	0.947763025680526	-4.25687134044537
ENSG00000131914hsa-let-7e-5p	TCGA-KICH	0.769158538842566	0.471596970771604	0.299249154933121	-0.0371086756840748	0.0908686802007473	-0.13073671894851	-0.113984134258299	0.326428993189761	-0.523967067348955	0.906497236154442	0.295051697032132	0.363304535739572	-0.0148563159877132	0.131867699238654	-0.114609930107005	-0.0426335156994208	0.530101883110829	-0.43972918007736
ENSG00000131914hsa-let-7e-5p	TCGA-KIRC	0.0104381394252223	2.50341624686799e-21	4.07388175126019e-18	-0.115131617508565	0.408847424621899	-0.376853068830514	-1.98137690644585	20.6014669335766	-17.389991581011	0.0267382797053583	5.07918041077082e-17	8.14963011750027e-15	-0.0996760261733092	0.365077628919984	-0.339786727488702	-1.57286653793057	16.2942063609043	-14.0888621018826
ENSG00000131914hsa-let-7e-5p	TCGA-KIRP	0.523971288687217	1.46472226859607e-06	6.28597111714375e-06	-0.037634277421678	0.278862494065866	-0.262153644969346	-0.280692509784081	5.83424471568584	-5.2016276188154	0.515154548247963	3.15389188488745e-06	1.44837606729331e-05	-0.0384367014264744	0.270203796756294	-0.252044441399416	-0.288062461478749	5.50115319832531	-4.83911865999996
ENSG00000131914hsa-let-7e-5p	TCGA-LAML	0.792956402587102	0.119219890751272	0.0928017552369226	0.021908168085373	0.129515197670944	-0.139621913952166	0.100750689903511	0.923651280477868	-1.03244380953005	0.435312347030916	0.129290035784364	0.302069663795067	0.0650550527786601	0.126122392670615	-0.0859901790661849	0.361199014507321	0.888434944343245	-0.519892887795051
ENSG00000131914hsa-let-7e-5p	TCGA-LGG	0.000140089533753725	0.133547837689732	0.233982008303747	-0.16544288756466	-0.0655623954247129	-0.0520318391789366	-3.85359431013033	-0.874363139368703	-0.630817535730055	0.00432111023141523	0.0477894460631294	0.711132594655148	-0.124359007484093	-0.0864252588778285	-0.0162003160552784	-2.36440465470596	-1.32066800344281	-0.148049415081496
ENSG00000131914hsa-let-7e-5p	TCGA-LIHC	0.433328465985696	0.0139456437726447	0.00500148912320751	0.0408539027956765	0.127727909818126	-0.145639718879429	0.363182780583808	1.85556143260239	-2.30090067132263	0.25787044845878	0.00775763381986751	0.0103460930591995	0.0589690339454509	0.138216425115257	-0.133154691103864	0.588598424463991	2.11027072406107	-1.98522361959453
ENSG00000131914hsa-let-7e-5p	TCGA-LUAD	0.368877280012173	0.023995832434875	0.0536922117339418	-0.0401493621862496	0.100638145563785	-0.0860781822881735	-0.433118093131035	1.61986417944267	-1.27008870585121	0.271915050653814	0.207125114932378	0.0944512118943986	-0.0490795467955496	0.0563434453859971	-0.0746489858577728	-0.565566753298856	0.683767237585359	-1.02479246531575
ENSG00000131914hsa-let-7e-5p	TCGA-LUSC	0.00904233657734505	0.0454307380967176	0.726435052593335	0.119786184450399	0.0919406800579916	0.0161116323488187	2.04371933152389	1.34265020730319	0.138803208015915	0.0936888205799241	0.373977803991118	0.672029526233427	0.0770817471353474	0.0409262309188351	0.0194953900634585	1.02831222821691	0.427154172907094	0.172611645400717
ENSG00000131914hsa-let-7e-5p	TCGA-MESO	0.183952652199416	0.785829192051737	0.348547337670892	0.144637356117232	0.029730025153784	0.102315176197082	0.735293946200522	0.104671842015048	0.457738230211239	0.208824593865326	0.853495829981049	0.320448404020299	0.13688876966896	0.0202060301237661	0.108406002961769	0.680218354563403	0.0687985964246359	0.494241887059797
ENSG00000131914hsa-let-7e-5p	TCGA-OV	0.254271960916708	0.0122758483004352	0.177528430677131	0.0590168241281043	0.129200802700573	-0.0697793451266954	0.594701527714697	1.91094848702834	-0.750732086003533	0.22922549894443	0.104873541121749	0.660853909908348	0.062236983295928	0.0838751893405819	-0.0227291062553976	0.639737073288848	0.979334067518961	-0.179894536176888
ENSG00000131914hsa-let-7e-5p	TCGA-PAAD	0.103918617995507	0.110251919123707	0.0053424765871225	-0.12228844583367	0.120117291048928	-0.207968711855446	-0.98330663754046	0.957613842154165	-2.27225737241252	0.175372388830399	0.119299384294494	0.011737341723003	-0.102025716302767	0.117179089990629	-0.188509396260053	-0.756038782250064	0.923361797722734	-1.93043025110836
ENSG00000131914hsa-let-7e-5p	TCGA-PCPG	0.725752137879038	0.0248416880788471	0.0621094877242377	-0.0261049839034429	0.165856536889091	-0.138187249128681	-0.139211676174619	1.60481889567667	-1.20684205277754	0.994748845474674	0.0424007785223305	0.116345557623815	-0.000489867254654018	0.150206728887025	-0.116482504924193	-0.00228655623210886	1.37262616923632	-0.934250194554269
ENSG00000131914hsa-let-7e-5p	TCGA-PRAD	0.209512364974289	0.0112448682492464	0.00149471581733707	-0.0565016756032834	0.113856710129427	-0.142369638592342	-0.678790340804439	1.94904562861968	-2.82544136967676	0.0499821783727865	0.0107244711834121	0.000507922010372873	-0.0881519777381349	0.114595369995568	-0.155698685376584	-1.30118481994497	1.96962411338923	-3.29420296697773
ENSG00000131914hsa-let-7e-5p	TCGA-READ	0.582598861514448	0.211092562114209	0.669467476520881	0.0436333090726451	0.0990878076554982	-0.0338972274516951	0.234630368384074	0.675527068869815	-0.174270516651385	0.858125062216945	0.224513356496016	0.470382616343848	0.0141982922565364	0.0962525485989733	-0.0572899203292508	0.0664494139313621	0.648757817333393	-0.327548736603355
ENSG00000131914hsa-let-7e-5p	TCGA-SARC	0.158111389451853	0.0140937427604041	0.70834915240041	0.0876191312533351	0.151799355546264	-0.0232631341460069	0.801036844818373	1.85097365952788	-0.149752621429577	0.248926480882522	0.0138517838196388	0.464933497822933	0.0716185599750119	0.152179433538509	-0.0454268101992686	0.603928900541186	1.85849429496481	-0.332609162365925
ENSG00000131914hsa-let-7e-5p	TCGA-SKCM	0.129996379217003	0.00967605925855589	0.000617599656707651	-0.0715634046424937	0.121981090126937	-0.160971274010823	-0.886068743908353	2.01430148057628	-3.20929295407455	0.0330097623569948	0.0435909060271872	5.80619697902508e-05	-0.100638599629955	0.095284299059809	-0.188562444864842	-1.48135760221974	1.36060410417528	-4.23610823453044
ENSG00000131914hsa-let-7e-5p	TCGA-STAD	0.0601015871213129	0.000232174492896374	0.0740145504095943	0.0985046210634312	0.191550646034342	-0.0936265533077206	1.22111405929631	3.63418549434264	-1.13068289457418	0.0416154924798793	0.00414064196522953	0.191774660132692	0.106700887723896	0.149744936833141	-0.0684796531195409	1.38074496153738	2.38293232063202	-0.717208778247599
ENSG00000131914hsa-let-7e-5p	TCGA-TGCT	0.278906085835602	0.00074667233764971	0.590247610008192	-0.0872279559355787	-0.267187178960345	0.0434417031499423	-0.554542009161762	-3.12686993790252	0.228965762762332	5.9026650802386e-06	0.00887496070139631	0.0296202805971277	-0.35372733656247	-0.208877961043249	-0.174216981627907	-5.22895185813587	-2.05183356133817	-1.52841083166197
ENSG00000131914hsa-let-7e-5p	TCGA-THCA	0.0155903416690959	5.68852041753352e-05	6.36058337205827e-06	-0.10714692219891	0.177439997378625	-0.198573401053294	-1.80714436695503	4.24500067878247	-5.19650305044483	0.0215126860651878	3.2016542752407e-05	2.61584372852014e-06	-0.101880560537675	0.183215813975544	-0.206532562793954	-1.66730536039548	4.49462556637723	-5.58238820448713
ENSG00000131914hsa-let-7e-5p	TCGA-THYM	0.34980605392811	0.262046581117594	0.861032617781308	-0.0864601327121298	-0.103630637985257	0.0162178385323291	-0.456172678662886	-0.581621502099335	0.0649803962186838	0.467167441092357	0.627291516586088	0.932830517602923	-0.0672873847096161	-0.0449616798663356	-0.00780862021140199	-0.330527432690732	-0.20253058576852	-0.0301972543842128
